num_tx,satoshi_fee,time,block_size,hash
490,9022660,1454716009,224000,000000000000000006f8030bb7edb0639a250ea4abd05c79b5975714aee12bc8
1394,24056650,1454716699,612333,0000000000000000075aef7d3a1853022b9528ca26d1d489fb6252b4897a19c3
583,10503558,1454716866,478001,000000000000000005ec576870d2cabb45eef9b812909514f2ebd6d41a983bd1
761,14835325,1454717199,604175,000000000000000002ab301b1751e7e9284988e6d1d3011bd787255caf20254b
101,1552054,1454717230,87076,000000000000000007d8117697435cffa04f6d0f29fe7cfd8eb8ae8da8648d85
832,14206486,1454717498,988072,000000000000000004c5c00035de143c8fc18a7b1463db5676ebaa7a81aabe56
247,4503950,1454717592,188210,0000000000000000085bbe109f2e42b7545a89a142e8de41facf1e927a26f5e2
1115,15058687,1454717912,454936,000000000000000007cd191829857d0f65b701b09b3629eac2a0a9dd80de4654
2444,41587804,1454719197,949093,00000000000000000676e6252f889b0cf2d3fa142b1bf532ec06ab6f7e37ce4d
619,8477434,1454719317,394300,00000000000000000316a50b7b822d5ed12b628f9f3df355970e0e5141e8a10a
1907,33570338,1454720061,779058,000000000000000004b06b2dec96ba5c678eec6107718738e1c11f0b9a816d1f
2711,50685650,1454721757,996016,000000000000000007f585440ea1240c8538c6a65805e8d2c320a7e3e9bbd909
1939,31091951,1454722306,793475,000000000000000006e742f7a59e48c652b5e44180c666512a7731268eae5105
1491,31572487,1454722983,749200,000000000000000000f407cb698a08bf8c5250ff6d720199df2f2272f978f092
2617,48797551,1454724043,995115,0000000000000000033e027d7b74dc40cdd31e18a0cf4e5627f542833a06f4e0
1473,22930407,1454724105,998202,000000000000000003bc8b9233d7a85b8bb0b6ca98895f59f370718ec845bf42
2228,42844826,1454725044,949228,0000000000000000032e458e37262cb849d4585bd72726570b960dbc2cf1cd38
1874,33870193,1454725627,997170,0000000000000000047a5e3b8c1571e93cb35ffebe7079876b0ddf55a5d48277
991,14825523,1454725796,998072,000000000000000001ada6240b785715b970b870df128733b3fe5f1a920fa125
891,17155805,1454726008,603495,000000000000000004811f225fc58b60bf16ee9b35b6da086475a7c0b6108ac3
1199,20911233,1454726398,687220,0000000000000000046d5741a8db494d166b151835fd562dc3071c2bd17606d7
1708,32596604,1454726964,988000,000000000000000005ce031bbf1994ee7b610afa10f7e321c4281e8c7af9903f
2409,45826145,1454728242,949048,000000000000000007566a1218dd4abac491a68979c511b6fa35c49a11302631
955,11510377,1454728337,435277,00000000000000000547e9eabea069a47181bf46e0c1eef049add7e65db9045c
1,0,1454728381,229,0000000000000000021ef0cf0251a68e428d3a8d2c555e47ff10aea9193f59af
2001,36968642,1454729110,998070,000000000000000003c5dbf818e7fb92ede6364fc85d5ee5c40635b2e0b9c7a3
184,3227264,1454729159,56133,0000000000000000050cedf21c902b3f15fd461674d4cc5dc93b033296d2ca0c
208,3434153,1454729234,122182,0000000000000000046fa8837c30f42826ad85d6a8d20435bd9f39c8b7a14adb
1508,27052243,1454729851,642419,000000000000000007e50abd5d564a637b0dcc2e2478f607afb1852b5a28f2c4
1538,30277845,1454730630,697457,000000000000000007240a971a6e4f8dd8428543d868b6d9d0493e7a9a6606c1
2102,37282032,1454731715,908709,0000000000000000030d00f324c131b4904bc0a475e2561c0ad480b15a275149
2224,33479327,1454732242,995109,000000000000000000b7c906b413c6cd181e378e8a320c9931da32b2114d3adf
1888,30176749,1454733218,998173,000000000000000002c5f678cba644c6eabcebdcbafe749afe644b81519f0bfa
1990,36125305,1454734277,749080,000000000000000001a2fac019d509491738665f59f49ab299b3a91feb65e0ec
2162,36733169,1454735241,944745,0000000000000000058800dd4dee3203ca2dbde212ad18525cd8df0cd0c961be
300,4978581,1454735351,169768,000000000000000004b7ecc24448a0bac9e4a237a64b4afb58816f9cd68a217c
1670,30456987,1454735826,801399,000000000000000001ab67bbc34ccc9fd4d0620cfebfe51d2af808cac1f99784
1660,25973265,1454736296,934216,000000000000000008994b2d2b8364b537efbbaf08813188c495458ee2cfc6e1
1978,25975204,1454736651,995098,000000000000000003725f433ea090a1744e93bcda8c6acde9cb67c52a54a8be
252,4579384,1454736730,162831,00000000000000000602b97417b7820796b35a066cbfd2af1953f878b4465a59
870,18231643,1454737072,489440,000000000000000000fea6c8d1ee3a89662452b2f3eb85fb109942ff11d0902d
88,1454788,1454737113,42087,000000000000000002c4f8b5009524d638a00d1f74add7afa76c45cff0f245aa
1,0,1454737136,209,000000000000000007d0aa6ea52b20ef60b9547b7c4837e951516b7d95934bc2
1700,29889221,1454737735,998175,000000000000000001ef45e9924f2d922d40f98bbdd125ee4dc3020575503b6e
2387,41560976,1454739074,934146,000000000000000002310b4968344745ece6ca1e431890fc6fd7d105f722174d
2586,47912537,1454740294,996148,000000000000000008a61a2f8e084d67b75f87df91ad9af6c27d962e0f62dfd2
1416,21638559,1454740455,998171,0000000000000000044065c232345b4de8cb79c9dc2e2e43d70927589525abe8
247,4352492,1454740551,190567,000000000000000006c05ae0a47f51b990385d0e1813f87e969d5c430aaf818c
101,1351210,1454740573,35920,000000000000000000dd72bbd8e39df81ef62cc3ef16cda2cf119353b5429197
2055,36332771,1454741703,989103,000000000000000006c6c64beefb76c3dc9630ec856b2a7a14ac7783c1e10f60
1641,24429421,1454741969,998170,00000000000000000728021e859bed878c473d522630f8435ea0162395124501
425,7071308,1454742096,378522,000000000000000008e5c149eddc37f3f3ac8842c968a2bef408a6a7aa8dd619
1169,22357392,1454742384,934230,0000000000000000031b41ef7aef99346cf402b7ac3d82fd29e3dde3b8ff2143
1381,16399269,1454742493,949134,000000000000000006d168ea9d8d2b9f1f15c720ed3cb0ae0cc70534104e0ebb
1065,18178099,1454742958,491880,0000000000000000076d6fbf38d8a0f068704fae73d49a2f53139b3774bf7757
1576,28628409,1454743785,642946,000000000000000008964a970e515ac597cb2a725e2e912593258b7d81ad2d13
2015,32495850,1454744530,995159,00000000000000000176aca74fb7b0e7e56d216f36b46c587211eb34695e501d
531,9401467,1454744749,362923,0000000000000000054ab74689ddff46185a1d33e8aecca7fa3e0390a2d544fd
1709,35754073,1454745674,999779,0000000000000000009a8deab59c762943e1522a56473151c3f30a73c9a5bc48
2147,38127613,1454746379,998173,0000000000000000065ce0980472e0f79528fb8c436c907eeee7e7e0b4081d9f
1004,19071048,1454746598,933943,0000000000000000001a880756e085a47b380b704fec840619d69e00742e4c41
494,7688673,1454746782,252903,0000000000000000050b3d29e3a4c687f6467c025bddf3979f7e2b728bcad011
695,10248560,1454747054,393631,0000000000000000068fea91bc28ad322ea108d5e9793d5702fc3058383d3026
230,2697553,1454747075,198988,000000000000000001be3118d3d5a47aad108b1f40914ccf1e67f929341c5fdd
674,11429794,1454747358,350231,0000000000000000065610fb9e1a355c24d8caa79c0cb342277eb177dd6f8a4f
123,1701722,1454747383,47721,000000000000000008f983f222c39d15f1e7c79cff94acc98c89fef84f1a92c9
344,4166111,1454747448,475118,0000000000000000061714f1270095e32c3a29e8e82b0848da2e0fc39b278263
647,12757634,1454747684,985939,000000000000000002b057ac869b136e48f0c93e37ab2c1578a20cecc20f0b5f
146,1488164,1454747736,113975,0000000000000000012adf356ae4a31dc685357256c96d058248904164234305
1482,23640926,1454748302,690297,0000000000000000050ff70b607a8200b9bfa0339ca9afbc55a45bdab94821a0
767,11920588,1454748645,423854,000000000000000000baecacd733dec0452de54cbf9847d7e1534c2549729cee
992,17162231,1454749073,516102,000000000000000000413fc234992eea887bb942d19d46e6b61413b5c4c7d630
158,2294387,1454749132,59428,0000000000000000022dbe3a3f99330b664b95d24963f40795b2d8a50076a56a
333,7171793,1454749248,242300,000000000000000001f1643e10a94a68980b8f429f0276253a89f5296a3c9de4
1663,31711051,1454749918,876983,000000000000000007f69c47141d8ae3aeab3e77a9bf886a1ad00b42b19a383b
1025,16151077,1454750265,496399,000000000000000007e1c0b44c25bc6344e8e2af6651cc3dec509dc5d166d515
441,6954452,1454750436,232997,000000000000000002c06f201e90423f191321ac384ff1ca0a6da8de6b2ea8cf
36,249729,1454750474,49699,000000000000000007f009e95a2d20f5d007bf79ea3a1ac24cbb7747dfe5f216
387,7725307,1454750611,226943,000000000000000000960d82b8087044a1749c1aa248b006941df19eb02c5d90
2580,41192201,1454751744,949054,000000000000000002eb3dddb5c1ef4cf36a1876c2f6ef215fcff86474e36660
1336,26587554,1454752134,949121,0000000000000000060072861dc01f9608c155e2440501cd67c485b7a4ec2fb4
1322,18045412,1454752411,894508,000000000000000004ffdeb70610664eb6d560d9bd0f6674c10a616b31bfb68d
1568,36343268,1454753020,925565,00000000000000000083cb0840ee381cb0f57fe2402d46905b5f739a19cf59fc
1028,12381129,1454753245,546704,000000000000000000546a03fce4a4b500e4aa73a7602bc38982e7023b12528b
466,6855690,1454753423,310079,0000000000000000057b7078b83b04919672f3556f443525739f4821850a6a8f
169,2686178,1454753534,109469,000000000000000001e4a05a8152a7e478a44b4ba8420a5b62d85e942e88ca12
1900,41845990,1454754301,999911,00000000000000000108d36a7fdb82071bb99876ce646c26493a225cdc0e67c9
1760,26829994,1454754948,889649,000000000000000008d56bf2db9c8b3faddcf4578fb3075b790d3d6393dfa69a
390,6436302,1454755118,175039,000000000000000002213a6ff57fbb3c10cc27387d536cd3c827bb1ddb03b4ec
582,8437592,1454755262,299224,000000000000000005104cb43f4e3f0ddc26c4be24875f2746746f6b2f6c56fd
556,9798802,1454756129,328403,0000000000000000070cdba066377e3225adc0850668f4dc0d601dd01d00bd31
580,9073947,1454755714,318118,00000000000000000078e562f533c8e255009bad3797fe8b2c985ced870605f2
2355,46556685,1454757101,949165,000000000000000007bd96b98ca1dc225370121bdba32daef85fc1e890d3cdd1
2677,47732729,1454758727,999994,00000000000000000700078c13d83b25eb92984838758d51cf30203556f8f14e
2093,30350646,1454759126,999863,00000000000000000053b2f21dcd455da2c392a9d9cb5fd667af677bf50e5699
1490,23666882,1454759424,996090,00000000000000000456a0eceb28594ee3d8928c1dc86fb35605f9dd517cbc9b
1283,24806366,1454759898,949006,0000000000000000003c580844d18aa44880e693922a32fb10e76b0427c3042a
755,14282475,1454760086,720792,0000000000000000059c110c92bdec0594e3201dbadbc81f741a8d16f1557ac9
442,8959124,1454760217,444997,0000000000000000080d5e5fed12547b6f73a22ee8ff19a4942e40192d52699c
1,0,1454760266,208,000000000000000004595e43f485e2830cdd13ece317184448df9758022b9397
566,11079263,1454760685,318168,00000000000000000598e25fd83a18b5c98c6988bfec36e9beff06b88eb9c88c
1249,21273122,1454760976,655941,000000000000000003ed5a52cb7debc45bb3aff142fdf55f58f55de41cffd947
402,6314507,1454761117,213798,0000000000000000083383ae5453ef5f793dad07c17aa7c1e4956837dfdee131
570,7184087,1454761269,350471,0000000000000000010d709a58a612d1ead1eebc835b80af2f1445f62e8a986e
2309,47533390,1454762158,999818,0000000000000000071ff8a6bcff080ffde4cae7704fec25f0670b2e392c6ba9
462,7069721,1454762245,316658,0000000000000000043c2cc997b43755e9766164fc4e17ccf215a202446ae1e4
174,3780592,1454762325,121269,000000000000000000e50fbd1bf230dd929aaf571b3a90282fdb9e273b19073e
1412,20397471,1454762686,687305,000000000000000006eabe4c9bb7b8718004dbe26245127440327892ce34c9f9
2205,36376239,1454763669,999946,00000000000000000514fbcdbdec63f1f70cdb479aacbe3eb0125393da3bf591
1866,34848251,1454764368,999959,000000000000000004937319d66a08f8a5f1906a238bc25728ddafcdc00b24b4
1497,24489379,1454764922,864532,000000000000000001d0998cb75ff5be4683e0c2d33b3432ed18932900da64b1
2545,44728113,1454766185,934333,000000000000000008bb071273337090fb3fb424e458f1aeea7b4cd3adf4b999
1,0,1454766204,266,00000000000000000621f8a9ec303ff6b2cafcba3ae1e49033b59b1af8832cb9
1623,22821314,1454766346,993287,000000000000000009121ecc2c73d37b11ae25fcd9020aece3bdbabdd53ee900
1,0,1454766363,229,0000000000000000088682b92beb23f5161e3b2f5165d9802a716663477a5156
702,12738335,1454766589,561047,0000000000000000037785677ffc0a0f9e0df2d3a0124ea18fa67441196e8eb1
977,14743564,1454766829,515550,0000000000000000005d7b0b43e698c75d60bf65a7aa1babaad5a483810654ae
412,6835476,1454766946,313238,0000000000000000000de4dd5341152b4ef89dde61e067e259aff1e21dd7c4d8
1872,30671591,1454767633,903653,000000000000000006b4d2887d85d03c0b1c2ad0050d73758b0ea9dc83d7aaea
1976,31006497,1454768416,904118,000000000000000002e2bf600d24bb08164fa69844d9cc0a072b9694f63dba8e
1183,21275721,1454768847,618675,000000000000000000de16eb9bbc4ff50e44925996d79db77a2fea671c92a2aa
2086,36063189,1454769609,997110,000000000000000001e2a91b68b69f62edad1ecec151805ea81f75fe60611cda
2007,31700510,1454770315,987887,000000000000000000e8d6596e8bc660b125a40d0c5eeb37a676c0176f50149b
1990,32243928,1454771012,933645,000000000000000002be1133bcc1cc63c4c700168aed0b8b18439fc81060f201
114,1817730,1454771028,119936,00000000000000000167f1f307d84236fda5edde6cb2e8734ab4e26e09b09504
2967,52267252,1454772444,995178,0000000000000000019d9133da1a165f6d6f32f178017136ef684edfa7cb1f02
2389,40972672,1454773294,949190,000000000000000006cfb49c9dba9780c8ac0bcc7f9e56a5c0443c333ec02ee0
1359,20980463,1454773487,932156,000000000000000002a06490c930472af4c95899cc9ba68e038943bd350878f2
1245,22463730,1454773806,889419,000000000000000000f99d9887dfefedf6df2f11dc8a9ebd53675e293e127a80
916,16153072,1454774098,410323,000000000000000007797286a431b48f1101b775edf93e79914c42bba1f5768a
1647,34848216,1454774772,749194,00000000000000000675ae83fd249b618f44de32f2c2e04b2a8e55b53ce12833
2092,37619410,1454775532,999911,00000000000000000893a15255848f786f53db6003651a93a47a5913f2f8a593
1014,18620636,1454775761,626398,000000000000000009222b14264a298955eb30c175f274be451c1a6ab7c6ae98
2457,48183712,1454776617,949156,00000000000000000398872ae6d540128c27ba359790c8492a2311f20d3c4f53
705,14819981,1454776758,619993,00000000000000000456ef2461babbc0ee692c1336e0170302ac4b4c61033965
64,1667260,1454776769,58707,00000000000000000168fe3affb56834ca0d5de16b86e665517f8e47db76d829
1140,20662833,1454777130,535796,00000000000000000843cbfad90f5d0135029776506b47d0a95969e74fd527cd
2420,47137472,1454778113,999908,000000000000000002069e415cf87dfd1d25483f077d4fb481b7bf6778917c0d
2109,44275104,1454779037,988062,000000000000000002f32a559dcec41bc1d7175e89dd22d3636e571790201083
1192,18263380,1454779107,934354,0000000000000000057f59b843b29e103ff20db343816ecb7247430ebec11d8d
684,13374034,1454779335,429446,000000000000000000efeddb74dc66cc0349c1dd554b5e655199337a855954ac
566,9706043,1454779495,297169,0000000000000000049f108598ce10e07227249737e052f3dec1d02ef05e2ea3
636,12995655,1454779744,404790,0000000000000000065829c9dd352a1b3f61047a9b607f3f8e8e20fc1b9c7b31
1998,51304006,1454780511,997183,0000000000000000041a4183b1e87553166c7ecb49e9eed27ac69fcb765fed76
1571,27115595,1454781003,926670,0000000000000000089badfe355117590d3a239fd3bb0c2f702b8a998cd24c45
111,1669450,1454781031,42373,000000000000000000b0e24de94f037ecca72989892bfe6d20a9f1742677189e
65,34911,1454781038,51621,000000000000000007cc960cb91f8ad47c374cd09d52957e05773557a15bbd37
1404,27768561,1454781631,751240,0000000000000000022ec2c93061bfa73b286255b807907a831e877fa3a85686
293,4514349,1454781687,159803,000000000000000006cc07266acdc4af66ee041b0cf446ae4ba322163369be02
1572,30428547,1454782311,807473,000000000000000008b7dc09b1275ae3547ad567bce438cc1704d0128536acab
2532,45526610,1454783485,987837,000000000000000006eaa178cdf8348d6367abcfbbb6e8fa30d0c1ae5aa1bd6b
1168,22011679,1454783941,810004,000000000000000008d26f83f15f67780dd3292635700482144f12bde30fa9ba
2174,42256047,1454784789,934310,0000000000000000061c57854f93e525dcfef3c23f4d99c4e2406fcd21236c17
2048,39014695,1454785647,949195,0000000000000000017c602fe3a3baac1ef0f1744c9e5f1c503c6b4595ef3a18
1700,29492938,1454786272,999932,000000000000000005ce7d8887a74c830626b64a2262449f98022096d12df01f
363,5185971,1454786369,242471,000000000000000002582fab68e16f3c55074a26db76e67a67cefd6b582cd24d
1411,25163312,1454786917,800964,0000000000000000074c0fa3fac6fb23e41e1ca962bd681c5c99a3a787321e47
466,8504428,1454787077,305356,0000000000000000005e1cb722f2bd241cc402684adf3ea1d07dbe4cafd43307
1007,21554826,1454787566,596994,000000000000000000895964898b662b8f1044cf4bf7a271ad98d455d469c03e
327,5933101,1454787965,208687,00000000000000000371ad1beda39467074cd75f741f2925c978dd6bd6ce75e2
1182,19926223,1454788248,745443,00000000000000000443cb2030b991ca226ae89ca79bbdb178721471df5c5799
161,2562742,1454788177,110815,00000000000000000643a0b499fa47caf30c02114051aa306e06baec1afac411
56,1947228,1454788353,99865,00000000000000000652670acdf75ff656a363a67320c865bf6916e61979f080
2609,45018436,1454789887,949059,000000000000000005125c53a88f01186241fa75c9e9f3309bed30b5f9ad19de
1157,22125296,1454790208,998056,000000000000000002c3ea90e4f30e2a6622b7175cff5f26d61803b648bf95d1
853,25009374,1454790485,707185,00000000000000000508ba7dafbc4c8451f4ca2068c97e164535b95718c25425
1124,26779224,1454790899,774630,0000000000000000022ed25d1944d77e4bebf2fd5c2de0bad5bec173cc794571
163,4191630,1454790977,107225,000000000000000008ce9d5ac8131c6c3676272a17eca2d91d7a90a1e8e9bf92
1669,35876454,1454792057,749065,0000000000000000041e43e7027e89c28ab57ba6b4d3bad47e8e66cd11870556
1130,27057122,1454792324,995202,00000000000000000840f620b6f7be593cc42be88ea206843df51cc59cf6f3fc
264,5387668,1454792420,207452,000000000000000004fb95bb1d8310504a4635ad33ec3ce74de54943171c4cb2
385,10239761,1454792566,916101,00000000000000000389f842600c412d6c6277fdce31b3d25e1c6c6f8f5580e0
1,0,1454792618,208,000000000000000003cf5195030a732eeb3f15d77947c95df8ea01595ea6984a
1189,22253057,1454793019,705092,00000000000000000714c78c75f805d6c26613185836f2f98aca31ed1e4f310c
1221,21595261,1454793610,641245,000000000000000005c7383bd5ff94992f56ae0e2973ef31fec027b541171eb1
1,0,1454793639,229,0000000000000000000bdb124515caa86319c42fb9421f7329c1cdf36032b6de
1423,26495915,1454794331,722990,00000000000000000300bca5d15d9de77b3c4552453d65044ef268c794a40252
1555,27503167,1454795029,785122,000000000000000008783f885a1314f0ca5284e7761164347efc3a9287828455
469,9698887,1454795535,373188,0000000000000000077f6e8a8e1a413a864040508c956b40d58b51e83778611e
101,1274799,1454795302,40681,000000000000000001e7737a23153d52052550a29abd5c6fc54de9e7b7c04ed3
498,14216770,1454795552,370113,000000000000000005d265012a58f964902cbca8f7081e70a1a9c00488e17025
1113,33003927,1454796185,988035,000000000000000009142953b3ff9016751720e2a5926de27c8ba2f1c1d0d0cd
1033,20175924,1454796496,994908,0000000000000000057a674e36fabf18ebf3283512fa4156edd3b60625225f2d
41,65264,1454796507,53573,00000000000000000150cf4d2df282dbdd45add7c0c9a761c90354e4c7420612
594,11831557,1454796777,324867,000000000000000002f406ac399a9964c7d6ce6cb37d554da32af4a10f9b7f4a
1190,21190810,1454797447,540223,00000000000000000497b28e9c38673ef8fd2fed317d6eca8a579350b1cba0a6
777,14231917,1454797705,867925,000000000000000001fe7f202c24f4aaf4af4506d9496c1be9bc65ba2d515909
2142,40092126,1454798854,996012,000000000000000004a1868ecc3b86d617992e9fd41fd3bc582b5de3136500f8
648,11764648,1454799118,437021,000000000000000008b945636ef1d9e407a390988a7756d6aceb408eba1da612
138,2659607,1454799520,200647,0000000000000000015ace0a635ea064269d6ef1eaa1fdb01ec75a51c79f10d2
1539,27239923,1454799855,801362,000000000000000005c332f0e2c8d735fc2e7dcc8875065aabc5d92b20204f91
872,19407735,1454800279,486036,000000000000000002393598eced2c36097e5a6b65b3a2a7db6b501f1e35f786
1485,27666520,1454801148,745203,00000000000000000420f4554aaf9d469c49e3d8663a582f9782abf5b7de7534
1395,26235979,1454801681,742572,000000000000000008b4f956d09fe6070055723f2e11a1795b8cd52a693d08b6
101,1512341,1454801743,97944,0000000000000000060b1927fa322f2b17090e84417db77d503aed168ee4f603
381,7669412,1454801921,245688,00000000000000000507387c385941b9e6a3b0a6deb95317b01e62bedbb63105
541,9403816,1454802135,280138,00000000000000000471c2ba0542a7df66df35989e6c2ce3ee039004c8f1318f
750,11546678,1454802817,413125,00000000000000000230a32b443254044d250ac4bdefdcb6a4055a03a681c6a9
1,0,1454802517,229,000000000000000003b44b822f7cc5a5dde50c6df50d077e8cb6d7c4b38ca6f7
307,5713972,1454802629,212372,0000000000000000012cdad0d9f487972f96840161202bc1895654c65c393790
481,8060010,1454802891,213733,000000000000000008e1b0f33b03e4d71173078360dbf440ebad69471fe35d78
718,12118954,1454803144,467243,000000000000000007ca24be93e4c8c639da8db15a4934ab3b651987c463e06a
1719,31152883,1454803853,857895,000000000000000004da8bcd524dfae9478ef2ff4294e5cd9c29feff61a936f3
2031,30217430,1454804768,881201,000000000000000003ebe0d229288ed5edc0220302190aa585a5601bd44e2481
1248,21864633,1454805180,934183,000000000000000005e6218780b3b6a79f883772332d0a7a9513ebe6efa19303
1330,22127847,1454805721,611456,000000000000000008af43c28b2da14df5c4c384aef30cafcec5b5e77acfad30
792,11625913,1454806052,469984,0000000000000000058a18af6c974c224876fcc0d0da9e05be8fd4b52bced43d
1505,29338050,1454806451,928275,000000000000000001c757cf069e0588a282bef10365818bf2bbaf84634e1926
2776,49826197,1454807890,949112,000000000000000007fcc495842a544b7144bd513f9de0ab8276b3518da07d74
1270,17015307,1454807982,770390,00000000000000000156e79db75205d71cc96e85786c59614135e1b079f70e86
39,106801,1454807999,50579,00000000000000000644010654b7a186065f3b4cfacf1006f583cd9d7ba92180
2354,49525816,1454808813,949193,00000000000000000854080f42a347fccc652b373ef4677bdc09926104535fb6
1319,21646074,1454809180,909903,0000000000000000045311dda0ab5444a810ebe45f430255a06dc6fb9c2a8ba9
312,4474106,1454809264,125537,0000000000000000051b6f739bc9cda860fab0fd0485792bfb664f50c70c5409
28,404603,1454809283,77230,00000000000000000541508d1289f23b8da34aaddc3e1d87f79f85bb42ee5670
2228,34782747,1454810078,934001,000000000000000008c46120bbaf2578d9e90abb5f3ff399653321633ccd205d
2227,38084509,1454811030,963652,0000000000000000019490d4452c93ec43d1d3a76511b758728113b674691f82
900,12460839,1454811300,988068,000000000000000008b70c68ded4189024dbf17f76da32ed3fba7cb955a0840d
315,3388561,1454811233,179018,000000000000000007bfab307f6656a4b5d70c6349d290b75382b51816542a17
1941,31839054,1454812106,749125,000000000000000007dd592593a73d7e65c96e131df92b19e82dc123dc1f7105
830,12754568,1454812291,528809,0000000000000000036928041fea96ee5408bfb0e6050efc7fc2fcfe4ef44cbc
2080,32269872,1454813054,923688,000000000000000002129369ccd741c6e6e92d87c6c87e3a88fd3811a290f572
382,7362818,1454813165,464122,0000000000000000069436dae38066df565c420411a50e03b4c4650f59a6ce05
608,10092294,1454813391,468825,000000000000000004fcb84cfb5b276c22f1033805fff84807b9c0f6ebc96410
2733,46684957,1454814960,934544,000000000000000001bb33d141afc9e2809070e293c876a2f63a3f3be7f9e5c7
2125,62895386,1454817389,934432,0000000000000000032007e0f464d25bfeb3500d51cb201f44112043f8914367
2892,35566229,1454817873,998070,000000000000000006c99f641270ae3e68ed909ec653a4ae77e2559bcef067af
1855,36544548,1454818141,999995,000000000000000007c80cbcf745d09a6f9a9a241dfd4dc5444761206192b29d
1707,23517082,1454818212,932920,0000000000000000075d572eef1c4210adc7abf4e40986d7f0a80003853bfec4
607,12069571,1454818360,443058,000000000000000001fb0d16d9a1bca38cae63fb95fdb0ebb384351a3f953dd8
1351,19715206,1454818594,934383,0000000000000000079539cef8fc10f18febcf1e327c719cbae1b84355149454
424,6991943,1454818604,702054,000000000000000006de039352212e07708a36d872f88b36ba062ec2f612d480
470,9394242,1454818744,274292,00000000000000000020939f03b7075533c72d86641d925eaae981c6b37a9142
1551,34945879,1454819429,886946,0000000000000000042b34966e7d20a5404d5222eeaa27112780188951964301
727,15258957,1454819719,412482,000000000000000003998cff2c5e1341db28b1fceaf61bfdd6dc764c1ec85aeb
974,22516495,1454820114,559126,00000000000000000302de2c3a6f4107b1232576e7dde378e6a77befc06bed78
2413,40237405,1454821208,995065,000000000000000005df65867291493f4e9ecdff0223b970385822beed34ea4c
1894,32452900,1454821961,949161,00000000000000000135fe869cb36279660d6cbe19e7fc6e9a58352229c82284
809,14699825,1454822136,712462,000000000000000001b5bc6075d3c94048cb114c7d7ba6617cbd34dbf94093aa
961,14772845,1454822400,529004,00000000000000000681f7da6cc5f08062dd2d7b02191ec51e24dcba758c1a34
650,9993944,1454822675,988048,00000000000000000156d61a05744a0fedfd1874a4aa0a9f67e548c7577e046d
588,10142790,1454822874,261598,000000000000000000287ffe32208c46b3d379e2aec4a8837d1515bd3745cdf9
2880,54378943,1454825154,996160,000000000000000003539f42fbaa589e2e7ba0d49eb355f0694660384ab63c77
1303,21461176,1454825214,999863,000000000000000003e4597f4c49eaa3ef62275ca1cb6131853f30b9755b259a
2205,31245109,1454825851,949181,000000000000000001845a58658d01cae1514348b825ff55f2dd69fc9ed74f3b
1947,49150768,1454826933,999928,000000000000000002203e81bd0a11091082eefe1cfe6d4611f9d849c01bbef8
1,0,1454827121,208,000000000000000006a501607938025b9b10c2e4c61db861ff1b03724fb09300
1003,20965356,1454827188,999953,0000000000000000031e60911847518074b6fdc776bf18e662e339f04ea62c76
1274,24670158,1454827736,895213,000000000000000002482e87d3b58522006cbfa982446c6017ad2e2eee097acf
2202,42643212,1454829224,949013,0000000000000000064ec1c7be6ae9f88f14dabf8a29959e3ea34f735671d437
1708,23620097,1454829389,949065,0000000000000000018546c98b908da687587d7918392d988151d062c859df3e
1388,25573369,1454829983,749066,00000000000000000403b28c403c03b7d6a0253211e014a77f49d5e106940a8c
2044,34043896,1454831233,749139,000000000000000005f1827ba5bbd39d02311795d3bca099580c7a22eeabc612
1004,17942479,1454831358,934457,0000000000000000030a0717b8526a67022ac60a343ed979f87c3e7fc442d38f
2627,52162692,1454833514,999998,00000000000000000171efaeeed87c3cfa06d95984e2a41be576c317c5312e5c
1472,25366645,1454833788,999973,000000000000000003204bf0f72eb0d7104388f0c0fd887378a5032063ed3b02
1582,23597708,1454833944,949159,000000000000000004155f05ee6ac25e3b53f5c891487696653d0ad2ff0436a0
1873,31777924,1454835021,749184,000000000000000001ef0bda5bb943a388b9336c0732653caed9500d29755686
1868,20976624,1454835284,918253,000000000000000004fecf2218c413da65301dd01a71835e179ad0c0b1320ad2
1401,22906234,1454835681,995125,00000000000000000035265ac239027ea0d42d79ab52d0a8e41407ca3b3bf787
770,14165060,1454835923,614928,00000000000000000077d635d716fcc80c5308a0818069f19356f7f8ec09cda8
1661,35373561,1454836948,999844,00000000000000000351b0ef34400a313fb4803c35dcf6e3b3d76c260926d2db
963,18344520,1454837345,859762,0000000000000000006c84b83a2f4b6338dd6a2c7c5377c703c233f855bde821
1238,20148091,1454837651,997115,000000000000000006ecfc745846d30919ea4544f5954c296f1f5fa78447fd6a
2543,47475430,1454839009,934173,000000000000000001fd4f54bf08aa73a651276139533a0ebff0f88519e418bd
828,13255375,1454839090,749062,000000000000000000f2fa006b14017960f3384ade8fcd9f1ef8410df4b953b6
313,4940699,1454839174,190510,000000000000000007113c72475fc857b2ded3d2cbdd50acf9c3ee109f235b59
569,11701641,1454839391,721479,0000000000000000017cc36d1ee9a35c8c508b3aa6934ce83b86f085a490fa94
1,0,1454839430,208,000000000000000003113a1f873669b3738d7f018159f8feffd9c152cc365117
1084,20953356,1454839894,672290,00000000000000000516db9d75f25e8f24763c6d22406cc7f0df9cab5659e6c7
1149,22673427,1454840502,660920,0000000000000000037b2b52b6064156686c7360ff661c940c6c01e31385a214
